x y z
0.119902 -0.084688 0.145933
0.119599 -0.084633 0.145890
0.119389 -0.084589 0.145846
0.119029 -0.084519 0.145786
0.118835 -0.084487 0.145760
0.118585 -0.084441 0.145720
0.118441 -0.084415 0.145698
0.118224 -0.084374 0.145664
0.118046 -0.084349 0.145644
0.117924 -0.084340 0.145636
0.117704 -0.084302 0.145613
0.117634 -0.084289 0.145606
0.117441 -0.084261 0.145596
0.117340 -0.084237 0.145588
0.117162 -0.084211 0.145586
0.117020 -0.084189 0.145586
0.116858 -0.084169 0.145587
0.116765 -0.084157 0.145588
0.116621 -0.084137 0.145593
0.116540 -0.084129 0.145595
0.116424 -0.084114 0.145602
0.116355 -0.084106 0.145610
0.116271 -0.084099 0.145620
0.116191 -0.084092 0.145625
0.116128 -0.084084 0.145628
0.116061 -0.084083 0.145637
0.115985 -0.084087 0.145650
0.115917 -0.084096 0.145663
0.115826 -0.084109 0.145682
0.115775 -0.084118 0.145693
0.115745 -0.084122 0.145700
0.115715 -0.084129 0.145709
0.115663 -0.084138 0.145721
0.115612 -0.084149 0.145737
0.115572 -0.084159 0.145754
0.115524 -0.084175 0.145773
0.115505 -0.084180 0.145784
0.115472 -0.084198 0.145815
0.115461 -0.084204 0.145825
0.115440 -0.084213 0.145840
0.115433 -0.084217 0.145846
0.115414 -0.084226 0.145857
0.115397 -0.084237 0.145873
0.115383 -0.084251 0.145891
0.115383 -0.084267 0.145910
0.115390 -0.084285 0.145928
0.115397 -0.084294 0.145940
0.115405 -0.084308 0.145954
0.115426 -0.084337 0.145982
0.115441 -0.084355 0.146000
0.115453 -0.084370 0.146019
0.115473 -0.084389 0.146046
0.115498 -0.084403 0.146067
0.115532 -0.084420 0.146096
0.115571 -0.084434 0.146121
0.115615 -0.084448 0.146146
0.115659 -0.084461 0.146171
0.115694 -0.084469 0.146187
0.115735 -0.084479 0.146210
0.115769 -0.084485 0.146228
0.115792 -0.084488 0.146237
0.115851 -0.084500 0.146267
0.115880 -0.084506 0.146279
0.115923 -0.084515 0.146296
0.115964 -0.084523 0.146313
0.115995 -0.084530 0.146325
0.116034 -0.084539 0.146340
0.116085 -0.084549 0.146360
0.116152 -0.084561 0.146381
0.116199 -0.084573 0.146397
0.116246 -0.084585 0.146412
0.116300 -0.084598 0.146429
0.116338 -0.084607 0.146443
0.116424 -0.084626 0.146471
0.116472 -0.084634 0.146486
0.116510 -0.084640 0.146498
0.116538 -0.084646 0.146509
0.116602 -0.084656 0.146529
0.116663 -0.084666 0.146549
0.116749 -0.084682 0.146577
0.116810 -0.084694 0.146597
0.116878 -0.084708 0.146621
0.116921 -0.084718 0.146639
0.116985 -0.084736 0.146665
0.117019 -0.084746 0.146678
0.117094 -0.084767 0.146709
0.117157 -0.084788 0.146729
0.117219 -0.084807 0.146751
0.117278 -0.084829 0.146774
0.117338 -0.084853 0.146800
0.117361 -0.084864 0.146811
0.117424 -0.084889 0.146844
0.117468 -0.084905 0.146867
0.117516 -0.084925 0.146897
0.117555 -0.084940 0.146919
0.117595 -0.084957 0.146941
0.117608 -0.084970 0.146956
0.117641 -0.084991 0.146985
0.117655 -0.085011 0.147008
0.117674 -0.085027 0.147026
0.117690 -0.085041 0.147042
0.117712 -0.085067 0.147062
0.117712 -0.085082 0.147070
0.117727 -0.085115 0.147092
0.117728 -0.085143 0.147107
0.117718 -0.085167 0.147115
0.117711 -0.085197 0.147128
0.117706 -0.085239 0.147143
0.117695 -0.085269 0.147153
0.117678 -0.085309 0.147168
0.117649 -0.085339 0.147177
0.117619 -0.085360 0.147185
0.117584 -0.085382 0.147192
0.117542 -0.085416 0.147206
0.117505 -0.085436 0.147211
0.117466 -0.085459 0.147219
0.117438 -0.085470 0.147221
0.117361 -0.085496 0.147224
0.117298 -0.085519 0.147227
0.117239 -0.085549 0.147228
0.117191 -0.085573 0.147227
0.117139 -0.085598 0.147222
0.117084 -0.085629 0.147219
0.117010 -0.085661 0.147213
0.116936 -0.085692 0.147211
0.116864 -0.085715 0.147201
0.116784 -0.085743 0.147195
0.116702 -0.085771 0.147188
0.116629 -0.085791 0.147178
0.116543 -0.085834 0.147181
0.116459 -0.085844 0.147172
0.116342 -0.085866 0.147156
0.116240 -0.085888 0.147149
0.116146 -0.085901 0.147134
0.116031 -0.085929 0.147124
0.115937 -0.085943 0.147108
0.115803 -0.085974 0.147095
0.115691 -0.085990 0.147080
0.115569 -0.086002 0.147058
0.115476 -0.086007 0.147041
0.115321 -0.086032 0.147020
0.115189 -0.086045 0.146998
0.115054 -0.086062 0.146980
0.114889 -0.086078 0.146958
0.114717 -0.086091 0.146932
0.114587 -0.086098 0.146914
0.114399 -0.086109 0.146883
0.114239 -0.086121 0.146861
0.114105 -0.086126 0.146836
0.113913 -0.086141 0.146807
0.113797 -0.086148 0.146786
0.113577 -0.086164 0.146748
0.113456 -0.086173 0.146726
0.113275 -0.086181 0.146689
0.113106 -0.086196 0.146659
0.112963 -0.086202 0.146631
0.112745 -0.086216 0.146590
0.112585 -0.086220 0.146560
0.112371 -0.086229 0.146517
0.112230 -0.086232 0.146491
0.112051 -0.086236 0.146456
0.111950 -0.086240 0.146439
0.111787 -0.086244 0.146407
0.111546 -0.086254 0.146359
0.111435 -0.086259 0.146339
0.111243 -0.086266 0.146303
0.111024 -0.086276 0.146259
0.110845 -0.086285 0.146226
0.110635 -0.086291 0.146186
0.110437 -0.086298 0.146151
0.110280 -0.086299 0.146122
0.110135 -0.086301 0.146095
0.109959 -0.086298 0.146060
0.109825 -0.086297 0.146035
0.109637 -0.086293 0.146004
0.109490 -0.086285 0.145977
0.109366 -0.086279 0.145956
0.109230 -0.086267 0.145931
0.108981 -0.086253 0.145902
0.108802 -0.086242 0.145878
0.108701 -0.086228 0.145856
0.108634 -0.086220 0.145842
0.108432 -0.086210 0.145817
0.108338 -0.086195 0.145799
0.108154 -0.086180 0.145778
0.108021 -0.086164 0.145760
0.107957 -0.086152 0.145749
0.107774 -0.086128 0.145725
